Frame,ID,Object,X,Y
106,0,Tracked Player,0.5828292,0.6496858
107,0,Tracked Player,0.582796,0.64979386
108,0,Tracked Player,0.58302957,0.6197757
109,0,Tracked Player,0.5830573,0.6198748
110,0,Tracked Player,0.58306485,0.6199183
111,0,Tracked Player,0.5964111,0.60126895
112,0,Tracked Player,0.59635514,0.60145706
113,0,Tracked Player,0.5976747,0.5978474
114,0,Tracked Player,0.5976612,0.59713554
115,0,Tracked Player,0.59764713,0.5974702
116,0,Tracked Player,0.5901384,0.6120667
117,0,Tracked Player,0.5900218,0.6119916
118,0,Tracked Player,0.60838103,0.6418586
119,0,Tracked Player,0.60845274,0.6422883
120,0,Tracked Player,0.6102188,0.652701
121,0,Tracked Player,0.61016524,0.65275323
122,0,Tracked Player,0.6088281,0.6439149
123,0,Tracked Player,0.61347336,0.6549235
124,0,Tracked Player,0.612612,0.65373623
125,0,Tracked Player,0.5960333,0.64741063
126,0,Tracked Player,0.5959751,0.64749676
127,0,Tracked Player,0.5960562,0.6474858
128,0,Tracked Player,0.58953464,0.6486385
129,0,Tracked Player,0.5894395,0.64879084
130,0,Tracked Player,0.581251,0.64909464
131,0,Tracked Player,0.5813484,0.64855134
132,0,Tracked Player,0.5792905,0.6492625
133,0,Tracked Player,0.579196,0.64927953
134,0,Tracked Player,0.5792719,0.64952064
135,0,Tracked Player,0.59462553,0.6511422
136,0,Tracked Player,0.59452194,0.6510063
137,0,Tracked Player,0.5938074,0.6434388
138,0,Tracked Player,0.5937158,0.6434327
139,0,Tracked Player,0.5937841,0.6433832
140,0,Tracked Player,0.5856545,0.6351471
141,0,Tracked Player,0.5857459,0.63513964
142,0,Tracked Player,0.5802747,0.6253685
143,0,Tracked Player,0.58008933,0.62524754
144,0,Tracked Player,0.5658916,0.62043005
145,0,Tracked Player,0.5659029,0.62041706
146,0,Tracked Player,0.56591696,0.62038666
147,0,Tracked Player,0.5650667,0.6203963
148,0,Tracked Player,0.56505406,0.6203394
149,0,Tracked Player,0.5647933,0.62498033
150,0,Tracked Player,0.5647686,0.62494487
151,0,Tracked Player,0.564763,0.6250292
152,0,Tracked Player,0.5640481,0.62732893
153,0,Tracked Player,0.56399167,0.6273298
154,0,Tracked Player,0.57681614,0.6290931
155,0,Tracked Player,0.5767848,0.629156
156,0,Tracked Player,0.57653797,0.628104
157,0,Tracked Player,0.576356,0.6280165
158,0,Tracked Player,0.57640177,0.62814635
159,0,Tracked Player,0.57848525,0.6275724
160,0,Tracked Player,0.57826275,0.6274042
161,0,Tracked Player,0.5644418,0.62516254
162,0,Tracked Player,0.5645738,0.6252399
163,0,Tracked Player,0.56458724,0.6252222
164,0,Tracked Player,0.5638926,0.624272
165,0,Tracked Player,0.56391513,0.6242749
166,0,Tracked Player,0.56356263,0.6257505
167,0,Tracked Player,0.56356084,0.62574273
168,0,Tracked Player,0.56015915,0.6294931
169,0,Tracked Player,0.56018734,0.62949705
170,0,Tracked Player,0.5602423,0.62947625
171,0,Tracked Player,0.5573846,0.6347503
172,0,Tracked Player,0.5574027,0.6347297
173,0,Tracked Player,0.557341,0.6347757
174,0,Tracked Player,0.559179,0.63903546
175,0,Tracked Player,0.5592372,0.63911486
176,0,Tracked Player,0.56325734,0.64406204
177,0,Tracked Player,0.56336534,0.643795
178,0,Tracked Player,0.562289,0.6483975
179,0,Tracked Player,0.5626564,0.6483781
180,0,Tracked Player,0.5636725,0.6500032
181,0,Tracked Player,0.5636303,0.6499342
182,0,Tracked Player,0.5635669,0.650005
183,0,Tracked Player,0.565429,0.6495574
184,0,Tracked Player,0.5654936,0.6494413
185,0,Tracked Player,0.5647963,0.6483696
186,0,Tracked Player,0.56486815,0.64848167
187,0,Tracked Player,0.56497896,0.6483756
188,0,Tracked Player,0.57013345,0.6493811
189,0,Tracked Player,0.5701756,0.6492473
190,0,Tracked Player,0.56955135,0.65359193
191,0,Tracked Player,0.5698208,0.65361184
192,0,Tracked Player,0.56270736,0.65819395
193,0,Tracked Player,0.5624282,0.6583716
194,0,Tracked Player,0.5623786,0.65836275
195,0,Tracked Player,0.55801374,0.6625565
196,0,Tracked Player,0.55803055,0.66259605
197,0,Tracked Player,0.5580181,0.66247493
198,0,Tracked Player,0.56079423,0.665276
199,0,Tracked Player,0.5608342,0.6652193
200,0,Tracked Player,0.562802,0.67385095
201,0,Tracked Player,0.562911,0.67386687
202,0,Tracked Player,0.5661026,0.67404646
203,0,Tracked Player,0.56615514,0.6740747
204,0,Tracked Player,0.5691532,0.66953695
205,0,Tracked Player,0.56922406,0.6694698
206,0,Tracked Player,0.5691446,0.66950715
207,0,Tracked Player,0.5746091,0.66761214
208,0,Tracked Player,0.57429993,0.6675844
209,0,Tracked Player,0.579108,0.6728604
210,0,Tracked Player,0.57928395,0.6728612
211,0,Tracked Player,0.5793104,0.6727972
212,0,Tracked Player,0.5819256,0.67644393
213,0,Tracked Player,0.58194643,0.67672276
214,0,Tracked Player,0.5818582,0.68669295
215,0,Tracked Player,0.58204365,0.68656516
216,0,Tracked Player,0.58268255,0.6941793
217,0,Tracked Player,0.5825428,0.6942203
218,0,Tracked Player,0.5826115,0.69422877
219,0,Tracked Player,0.58633864,0.7021648
220,0,Tracked Player,0.5862779,0.70225286
221,0,Tracked Player,0.5864955,0.7104254
222,0,Tracked Player,0.5864875,0.71049577
223,0,Tracked Player,0.5865116,0.71043205
224,0,Tracked Player,0.587034,0.7118086
225,0,Tracked Player,0.58683795,0.71232086
226,0,Tracked Player,0.58629936,0.71357435
227,0,Tracked Player,0.5862942,0.7136102
228,0,Tracked Player,0.586794,0.7158921
229,0,Tracked Player,0.5868304,0.7157762
230,0,Tracked Player,0.586881,0.7157206
231,0,Tracked Player,0.5870542,0.7155338
232,0,Tracked Player,0.5871897,0.71548676
233,0,Tracked Player,0.5891238,0.7170601
234,0,Tracked Player,0.5890878,0.7170799
235,0,Tracked Player,0.5890779,0.71700054
236,0,Tracked Player,0.59300524,0.71411854
237,0,Tracked Player,0.5929745,0.71403825
238,0,Tracked Player,0.59822464,0.7106827
239,0,Tracked Player,0.59819734,0.710611
240,0,Tracked Player,0.60619366,0.7070864
241,0,Tracked Player,0.6062428,0.7070121
242,0,Tracked Player,0.60623795,0.7070284
243,0,Tracked Player,0.6132491,0.70499706
244,0,Tracked Player,0.6134728,0.70501417
245,0,Tracked Player,0.59995323,0.70076984
246,0,Tracked Player,0.6000272,0.7006809
247,0,Tracked Player,0.59994453,0.7006768
248,0,Tracked Player,0.5966778,0.69803566
249,0,Tracked Player,0.59671104,0.69813913
250,0,Tracked Player,0.5993993,0.6956204
251,0,Tracked Player,0.5993084,0.695552
252,0,Tracked Player,0.6045429,0.6935842
253,0,Tracked Player,0.6045316,0.69366026
254,0,Tracked Player,0.6057147,0.6938358
255,0,Tracked Player,0.60989493,0.7058058
256,0,Tracked Player,0.61030084,0.7033829
257,0,Tracked Player,0.6121454,0.7090748
258,0,Tracked Player,0.6121768,0.7089766
259,0,Tracked Player,0.6125717,0.7087234
260,0,Tracked Player,0.61312765,0.71824884
261,0,Tracked Player,0.6137756,0.71739215
262,0,Tracked Player,0.6316358,0.7252718
263,0,Tracked Player,0.6319275,0.7252767
264,0,Tracked Player,0.62788177,0.72837263
265,0,Tracked Player,0.626838,0.7284954
266,0,Tracked Player,0.627928,0.7283793
267,0,Tracked Player,0.6275566,0.7325142
268,0,Tracked Player,0.62752765,0.7324227
269,0,Tracked Player,0.6158132,0.7297525
270,0,Tracked Player,0.6155604,0.7299382
271,0,Tracked Player,0.6152586,0.7298193
272,0,Tracked Player,0.6106291,0.7290956
273,0,Tracked Player,0.6103846,0.7291686
274,0,Tracked Player,0.6260426,0.7278797
275,0,Tracked Player,0.62647617,0.72789544
276,0,Tracked Player,0.6074521,0.72591597
277,0,Tracked Player,0.6074619,0.7259315
278,0,Tracked Player,0.60748637,0.7259433
279,0,Tracked Player,0.60533965,0.7238191
280,0,Tracked Player,0.605496,0.723241
281,0,Tracked Player,0.60512453,0.72209114
282,0,Tracked Player,0.60524356,0.7220367
283,0,Tracked Player,0.6052286,0.72201353
284,0,Tracked Player,0.6020937,0.7212226
285,0,Tracked Player,0.602142,0.72110265
286,0,Tracked Player,0.60006684,0.7226306
287,0,Tracked Player,0.6000416,0.7226244
288,0,Tracked Player,0.59767497,0.72919786
289,0,Tracked Player,0.5976658,0.729205
290,0,Tracked Player,0.5976679,0.729235
291,0,Tracked Player,0.5959173,0.73767126
292,0,Tracked Player,0.59600043,0.737896
293,0,Tracked Player,0.59442484,0.74372256
294,0,Tracked Player,0.59440714,0.74370974
295,0,Tracked Player,0.5944612,0.7437742
296,0,Tracked Player,0.5929652,0.74897856
297,0,Tracked Player,0.59307575,0.7489877
298,0,Tracked Player,0.5901203,0.75184166
299,0,Tracked Player,0.5901467,0.75171375
300,0,Tracked Player,0.5866632,0.7557313
301,0,Tracked Player,0.5866201,0.7557465
302,0,Tracked Player,0.5866919,0.755707
303,0,Tracked Player,0.58240944,0.75728565
304,0,Tracked Player,0.58245695,0.7573373
305,0,Tracked Player,0.5805804,0.7676481
306,0,Tracked Player,0.5805269,0.76793027
307,0,Tracked Player,0.5806361,0.76783806
308,0,Tracked Player,0.581053,0.7768783
309,0,Tracked Player,0.5812546,0.77687263
310,0,Tracked Player,0.5798022,0.7809366
311,0,Tracked Player,0.57966155,0.7810685
312,0,Tracked Player,0.581108,0.7838606
313,0,Tracked Player,0.58090276,0.7839127
314,0,Tracked Player,0.58080006,0.783928
315,0,Tracked Player,0.58128434,0.78346527
316,0,Tracked Player,0.5812925,0.7834398
317,0,Tracked Player,0.58069575,0.78329086
318,0,Tracked Player,0.58069867,0.7833017
319,0,Tracked Player,0.5806834,0.7832942
320,0,Tracked Player,0.5818585,0.782953
321,0,Tracked Player,0.58186907,0.7830016
322,0,Tracked Player,0.5815589,0.78280807
323,0,Tracked Player,0.5816427,0.7829445
324,0,Tracked Player,0.5834061,0.7884438
325,0,Tracked Player,0.58341426,0.78842074
326,0,Tracked Player,0.58343685,0.7884413
328,0,Tracked Player,0.58603996,0.7938855
329,0,Tracked Player,0.58993274,0.80169266
330,0,Tracked Player,0.5899382,0.8017086
331,0,Tracked Player,0.5899078,0.80173606
332,0,Tracked Player,0.59119135,0.8117765
333,0,Tracked Player,0.59123576,0.8117948
334,0,Tracked Player,0.5938405,0.8181498
335,0,Tracked Player,0.5938605,0.81817806
336,0,Tracked Player,0.5985407,0.8246521
337,0,Tracked Player,0.59856856,0.8246412
338,0,Tracked Player,0.5985776,0.8246506
339,0,Tracked Player,0.5972483,0.8247392
340,0,Tracked Player,0.59724796,0.8247049
341,0,Tracked Player,0.5936378,0.8219216
342,0,Tracked Player,0.5937068,0.82191885
343,0,Tracked Player,0.59370255,0.8219072
344,0,Tracked Player,0.5992454,0.81997734
345,0,Tracked Player,0.59929794,0.8199318
346,0,Tracked Player,0.61084473,0.82020926
347,0,Tracked Player,0.6108771,0.820125
351,0,Tracked Player,0.6628924,0.80344874
352,0,Tracked Player,0.66273856,0.8036699
353,0,Tracked Player,0.66222054,0.8285188
354,0,Tracked Player,0.6622096,0.8283649
355,0,Tracked Player,0.6622122,0.8285041
356,0,Tracked Player,0.69472605,0.80971813
357,0,Tracked Player,0.6947744,0.8095592
358,0,Tracked Player,0.6849116,0.82326895
359,0,Tracked Player,0.6849434,0.8232135
360,0,Tracked Player,0.6937561,0.821816
361,0,Tracked Player,0.6941694,0.82202655
362,0,Tracked Player,0.6940815,0.8219824
365,0,Tracked Player,0.74190754,0.8211477
366,0,Tracked Player,0.74190784,0.8212658
367,0,Tracked Player,0.7418859,0.8211598
368,0,Tracked Player,0.7659553,0.8203763
369,0,Tracked Player,0.76505256,0.8207778
502,0,Tracked Player,0.69274026,0.5143818
503,0,Tracked Player,0.68576336,0.5073231
